success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,participant_gender,stimulus,response,timeout,failed_images,failed_audio,failed_video,figure,difficulty,response_time_seconds,text_response,word_count,response_index,question_order,file_name
NA,33918,survey-text,23,2.0.0,559296,p0ncqkt89ht,NA,NA,NA,"{""image_description"":""12 sides, triangles and rectangles\n""}",NA,NA,NA,NA,stimuli/49.jpg,easy,NA,"12 sides, triangles and rectangles
",5,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0ncqkt89ht_1772138743276.csv
NA,8386,survey-text,24,2.0.0,567689,p0ncqkt89ht,NA,NA,NA,"{""participant_major"":""Cognitive Behavioral Neuroscience""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0ncqkt89ht_1772138743276.csv
NA,2590,survey-multi-choice,25,2.2.0,570284,p0ncqkt89ht,NA,NA,NA,"{""participant_gender"":""Female""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,[0],[0],/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0ncqkt89ht_1772138743276.csv
TRUE,32812,fullscreen,0,null,33815,p0rhsmwrzdd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,1046,html-keyboard-response,1,2.0.0,34863,p0rhsmwrzdd,NA,NA,"
    <div>
      <p>Welcome to our experiment!</p>
      <p>In each trial, you will see a shape. Describe the shape as accurately as you can in the provided textbox.</p>
      <p>Your description can be as long or as short as you’d like, from just a few words up to a whole paragraph if you feel that is necessary.</p>
      <p></p>
      <p>The next page will ask for participant ID.</p>
      <p></p>
      <p>After all the trials have been completed, the last page will ask for some demographic information.</p>
      <p></p>
      <p>Once you are ready to start, click any button.</p>
    </div>",m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,1980,survey-text,2,2.0.0,36851,p0rhsmwrzdd,NA,NA,NA,"{""participant_id"":""wombat""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
TRUE,NA,preload,3,2.0.0,37045,p0rhsmwrzdd,NA,NA,NA,NA,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,42978,survey-text,4,2.0.0,80031,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""imagine like a really messed up crab with one arm pincer at the top left and two really wide pointy triangle legs""}",NA,NA,NA,NA,stimuli/113.jpg,hard,NA,imagine like a really messed up crab with one arm pincer at the top left and two really wide pointy triangle legs,22,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,41900,survey-text,5,2.0.0,121931,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""A dragon/ dog mouth with two pointy ears and a big ole smile ""}",NA,NA,NA,NA,stimuli/145.jpg,hard,NA,A dragon/ dog mouth with two pointy ears and a big ole smile,13,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,12133,survey-text,6,2.0.0,134064,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""A flowy dress with one shoulder-strap""}",NA,NA,NA,NA,stimuli/73.jpg,medium,NA,A flowy dress with one shoulder-strap,6,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,33419,survey-text,7,2.0.0,167483,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""A quadrilateral with two more quadrilaterals cut out of the bottom""}",NA,NA,NA,NA,stimuli/49.jpg,easy,NA,A quadrilateral with two more quadrilaterals cut out of the bottom,11,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,95900,survey-text,8,2.0.0,263382,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""a small puppy with a big head""}",NA,NA,NA,NA,stimuli/57.jpg,medium,NA,a small puppy with a big head,7,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,16466,survey-text,9,2.0.0,279849,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""picasso's take on ferb from Phineas and ferb""}",NA,NA,NA,NA,stimuli/105.jpg,medium,NA,picasso's take on ferb from Phineas and ferb,8,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,18849,survey-text,10,2.0.0,298699,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""a right triangle, probably scalene""}",NA,NA,NA,NA,stimuli/1.jpg,easy,NA,"a right triangle, probably scalene",5,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,71483,survey-text,11,2.0.0,370182,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""the letter 'H' but with very jagged edges and a fat left side""}",NA,NA,NA,NA,stimuli/121.jpg,hard,NA,the letter 'H' but with very jagged edges and a fat left side,13,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,27200,survey-text,12,2.0.0,397382,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""like 6 different scalene triangles all put together""}",NA,NA,NA,NA,stimuli/81.jpg,medium,NA,like 6 different scalene triangles all put together,8,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,15517,survey-text,13,2.0.0,412899,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""a dog or a small rodent with 4 legs and a big nose/muzzle""}",NA,NA,NA,NA,stimuli/97.jpg,medium,NA,a dog or a small rodent with 4 legs and a big nose/muzzle,13,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,135736,survey-text,14,2.0.0,548634,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""an almost rotationally symmetrical figure with two triangular mouths""}",NA,NA,NA,NA,stimuli/89.jpg,medium,NA,an almost rotationally symmetrical figure with two triangular mouths,9,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,11914,survey-text,15,2.0.0,560549,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""a pentagon pretending to be a triangle""}",NA,NA,NA,NA,stimuli/17.jpg,easy,NA,a pentagon pretending to be a triangle,7,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,123221,survey-text,16,2.0.0,683770,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""the letter 'H' but distorted so it looks like a fish""}",NA,NA,NA,NA,stimuli/129.jpg,hard,NA,the letter 'H' but distorted so it looks like a fish,11,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,151982,survey-text,17,2.0.0,835751,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""an 'F' that looks like a duck""}",NA,NA,NA,NA,stimuli/65.jpg,medium,NA,an 'F' that looks like a duck,7,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,20034,survey-text,18,2.0.0,855787,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""a hexagon that looks like a pointy house or a chapel""}",NA,NA,NA,NA,stimuli/25.jpg,easy,NA,a hexagon that looks like a pointy house or a chapel,11,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,9065,survey-text,19,2.0.0,864853,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""fish lips""}",NA,NA,NA,NA,stimuli/41.jpg,easy,NA,fish lips,2,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,5763,survey-text,20,2.0.0,870618,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""a trapezoid""}",NA,NA,NA,NA,stimuli/9.jpg,easy,NA,a trapezoid,2,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,98470,survey-text,21,2.0.0,969087,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""a cat on two legs holding up his really messed up arms""}",NA,NA,NA,NA,stimuli/137.jpg,hard,NA,a cat on two legs holding up his really messed up arms,12,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,26465,survey-text,22,2.0.0,995553,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""an exploded house""}",NA,NA,NA,NA,stimuli/153.jpg,hard,NA,an exploded house,3,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,19381,survey-text,23,2.0.0,1014935,p0rhsmwrzdd,NA,NA,NA,"{""image_description"":""a pentagon combined with a triangle at the bottom right""}",NA,NA,NA,NA,stimuli/33.jpg,easy,NA,a pentagon combined with a triangle at the bottom right,10,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,4851,survey-text,24,2.0.0,1019787,p0rhsmwrzdd,NA,NA,NA,"{""participant_major"":""CogSci ML""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
NA,1514,survey-multi-choice,25,2.2.0,1021302,p0rhsmwrzdd,NA,NA,NA,"{""participant_gender"":""Male""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,[1],[0],/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv
TRUE,1524,fullscreen,0,null,2535,p2q02rm778m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,11170,html-keyboard-response,1,2.0.0,13708,p2q02rm778m,NA,NA,"
    <div>
      <p>Welcome to our experiment!</p>
      <p>In each trial, you will see a shape. Describe the shape as accurately as you can in the provided textbox.</p>
      <p>Your description can be as long or as short as you’d like, from just a few words up to a whole paragraph if you feel that is necessary.</p>
      <p></p>
      <p>The next page will ask for participant ID.</p>
      <p></p>
      <p>After all the trials have been completed, the last page will ask for some demographic information.</p>
      <p></p>
      <p>Once you are ready to start, click any button.</p>
    </div>",",",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,2756,survey-text,2,2.0.0,16468,p2q02rm778m,NA,NA,NA,"{""participant_id"":""horse""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
TRUE,NA,preload,3,2.0.0,16630,p2q02rm778m,NA,NA,NA,NA,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,46605,survey-text,4,2.0.0,63242,p2q02rm778m,NA,NA,NA,"{""image_description"":""it looks like a narwhal with a horn, a curved body, and a tail. it also has a little ear and a spike on its back""}",NA,NA,NA,NA,stimuli/90.jpg,medium,NA,"it looks like a narwhal with a horn, a curved body, and a tail. it also has a little ear and a spike on its back",26,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,46597,survey-text,5,2.0.0,109842,p2q02rm778m,NA,NA,NA,"{""image_description"":""its roughly rectangle shaped, but with mostly jagged edges instead of straight lines""}",NA,NA,NA,NA,stimuli/82.jpg,medium,NA,"its roughly rectangle shaped, but with mostly jagged edges instead of straight lines",13,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,35019,survey-text,6,2.0.0,144867,p2q02rm778m,NA,NA,NA,"{""image_description"":""on the bottom three sides, it is rectangle shaped, but the top line is jagged with three peaks""}",NA,NA,NA,NA,stimuli/34.jpg,easy,NA,"on the bottom three sides, it is rectangle shaped, but the top line is jagged with three peaks",18,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,36742,survey-text,7,2.0.0,181613,p2q02rm778m,NA,NA,NA,"{""image_description"":""it looks like a triangle with a triangle shaped bite taken out of the top""}",NA,NA,NA,NA,stimuli/26.jpg,easy,NA,it looks like a triangle with a triangle shaped bite taken out of the top,15,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,48656,survey-text,8,2.0.0,230270,p2q02rm778m,NA,NA,NA,"{""image_description"":""it is a six sided shape that looks like the shape of a dirt baseball field. all 6 lines are straight""}",NA,NA,NA,NA,stimuli/18.jpg,easy,NA,it is a six sided shape that looks like the shape of a dirt baseball field. all 6 lines are straight,21,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,62722,survey-text,9,2.0.0,292994,p2q02rm778m,NA,NA,NA,"{""image_description"":""it is roughly a rectangle attached to two triangles. kind of giving hammerhead shark""}",NA,NA,NA,NA,stimuli/98.jpg,medium,NA,it is roughly a rectangle attached to two triangles. kind of giving hammerhead shark,14,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,64095,survey-text,10,2.0.0,357092,p2q02rm778m,NA,NA,NA,"{""image_description"":""it looks like a bird with crazy wings. the bottom is bird shaped with a beak and on top of it is a rectangle shaped wing and on top to the right is a wonky jagged wing""}",NA,NA,NA,NA,stimuli/114.jpg,hard,NA,it looks like a bird with crazy wings. the bottom is bird shaped with a beak and on top of it is a rectangle shaped wing and on top to the right is a wonky jagged wing,37,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,66275,survey-text,11,2.0.0,423369,p2q02rm778m,NA,NA,NA,"{""image_description"":""this shape has a lot of jagged, triangle shaped edges. there is a big triangle on the top and smaller triangles on the roughly square shaped bottom""}",NA,NA,NA,NA,stimuli/138.jpg,hard,NA,"this shape has a lot of jagged, triangle shaped edges. there is a big triangle on the top and smaller triangles on the roughly square shaped bottom",27,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,68048,survey-text,12,2.0.0,491420,p2q02rm778m,NA,NA,NA,"{""image_description"":""it has a jagged wide triangular base with three things coming out of the top. one of those is a triangle, and two are rectangle shaped""}",NA,NA,NA,NA,stimuli/122.jpg,hard,NA,"it has a jagged wide triangular base with three things coming out of the top. one of those is a triangle, and two are rectangle shaped",26,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,42762,survey-text,13,2.0.0,534185,p2q02rm778m,NA,NA,NA,"{""image_description"":""the top is a pentagon and below is a 'leg' coming out of it that is roughly made of two triangles""}",NA,NA,NA,NA,stimuli/42.jpg,easy,NA,the top is a pentagon and below is a 'leg' coming out of it that is roughly made of two triangles,21,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,86700,survey-text,14,2.0.0,620888,p2q02rm778m,NA,NA,NA,"{""image_description"":""it has 16 sides and is kinda giving parallelogram shape if the edges were triangles""}",NA,NA,NA,NA,stimuli/66.jpg,medium,NA,it has 16 sides and is kinda giving parallelogram shape if the edges were triangles,15,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,41922,survey-text,15,2.0.0,662813,p2q02rm778m,NA,NA,NA,"{""image_description"":""it is shaped like a 7 if the top of the number was really thick""}",NA,NA,NA,NA,stimuli/50.jpg,easy,NA,it is shaped like a 7 if the top of the number was really thick,15,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,40096,survey-text,16,2.0.0,702911,p2q02rm778m,NA,NA,NA,"{""image_description"":""it looks like a wolf head. it has a snout and three spikes coming from above that. and an ear above the neck""}",NA,NA,NA,NA,stimuli/74.jpg,medium,NA,it looks like a wolf head. it has a snout and three spikes coming from above that. and an ear above the neck,23,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,53071,survey-text,17,2.0.0,755985,p2q02rm778m,NA,NA,NA,"{""image_description"":""it kinda looks like a ghost with two arms, a whispy bottom body and a horizontal horn coming out of the head""}",NA,NA,NA,NA,stimuli/146.jpg,hard,NA,"it kinda looks like a ghost with two arms, a whispy bottom body and a horizontal horn coming out of the head",22,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,68974,survey-text,18,2.0.0,824961,p2q02rm778m,NA,NA,NA,"{""image_description"":""it has a wide bottom portion. and a taller portion on top of that, but only on the right side. the edges are very jagged""}",NA,NA,NA,NA,stimuli/154.jpg,hard,NA,"it has a wide bottom portion. and a taller portion on top of that, but only on the right side. the edges are very jagged",25,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,44619,survey-text,19,2.0.0,869582,p2q02rm778m,NA,NA,NA,"{""image_description"":""it looks like a dog. there is a dog head and a front leg. the back leg is very wide and there is a short tail sticking straight up""}",NA,NA,NA,NA,stimuli/130.jpg,hard,NA,it looks like a dog. there is a dog head and a front leg. the back leg is very wide and there is a short tail sticking straight up,29,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,89586,survey-text,20,2.0.0,959170,p2q02rm778m,NA,NA,NA,"{""image_description"":""it is roughly triangular, like a wide triangle that has a bite take out of the base""}",NA,NA,NA,NA,stimuli/58.jpg,medium,NA,"it is roughly triangular, like a wide triangle that has a bite take out of the base",17,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,26525,survey-text,21,2.0.0,985698,p2q02rm778m,NA,NA,NA,"{""image_description"":""it looks like a bird with a very fat tail and one leg sticking out in front of it""}",NA,NA,NA,NA,stimuli/106.jpg,medium,NA,it looks like a bird with a very fat tail and one leg sticking out in front of it,19,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,32791,survey-text,22,2.0.0,1018491,p2q02rm778m,NA,NA,NA,"{""image_description"":""it is a quadrilateral with a shorter side on the left and sloped lines on the top and botton""}",NA,NA,NA,NA,stimuli/10.jpg,easy,NA,it is a quadrilateral with a shorter side on the left and sloped lines on the top and botton,19,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
NA,20107,survey-text,23,2.0.0,1038601,p2q02rm778m,NA,NA,NA,"{""image_description"":""it is an isosceles triangle pointing downwards ""}",NA,NA,NA,NA,stimuli/2.jpg,easy,NA,it is an isosceles triangle pointing downwards,7,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv
